image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
Warrior2\00000009.jpg,Warrior2,0.4480546,0.21506004,0.4634128,0.19743882,0.4327656,0.19822049,0.48462275,0.20893866,0.40491226,0.21359663,0.5128856,0.31764272,0.39282814,0.31818965,0.63015425,0.31498507,0.27402753,0.3266714,0.74500614,0.30022496,0.16636498,0.2953109,0.5036548,0.58738106,0.39652696,0.5819572,0.6164623,0.7090572,0.24800774,0.6536915,0.76610607,0.88379604,0.21946418,0.8881599
Warrior2\00000010.jpg,Warrior2,0.552603,0.22913957,0.5497858,0.2142335,0.54137284,0.21543485,0.53512484,0.22634178,0.5006338,0.23230678,0.5702468,0.31281668,0.4217803,0.3486434,0.718147,0.31428248,0.27148202,0.34486827,0.85542655,0.3048928,0.11572173,0.34057024,0.56357545,0.62401474,0.4288604,0.6436679,0.7418234,0.6796816,0.28371307,0.76139605,0.7506447,0.925519,0.12236653,0.92016965
Warrior2\00000011.jpg,Warrior2,0.59532034,0.27585363,0.5870545,0.2666373,0.5817975,0.25959155,0.5273789,0.27117652,0.55964875,0.26851177,0.4673483,0.35301837,0.6010234,0.3400804,0.3495065,0.32906097,0.7305225,0.35198212,0.25567615,0.31836668,0.8264748,0.35502204,0.47582722,0.5955585,0.597947,0.5832786,0.36978006,0.76402014,0.74106306,0.6886845,0.1982624,0.86945254,0.80820096,0.8963308
Warrior2\00000012.jpg,Warrior2,0.4504031,0.28669587,0.4634624,0.2708295,0.44917327,0.27102795,0.50365376,0.28052616,0.4558302,0.27965698,0.5604525,0.3801345,0.4517692,0.3628336,0.6792677,0.37543046,0.36387077,0.3718716,0.7771436,0.37294883,0.3098544,0.3576861,0.54228705,0.6281094,0.4390505,0.6123502,0.66971457,0.7360255,0.313133,0.6449179,0.8033048,0.8369975,0.28150737,0.8445624
Warrior2\00000014.jpg,Warrior2,0.46074364,0.16619055,0.4735817,0.1479766,0.4598263,0.14714085,0.5074258,0.16120763,0.4651431,0.15576468,0.5480909,0.27288723,0.45501748,0.24989639,0.6370776,0.27319393,0.36745343,0.22553323,0.7092863,0.27323607,0.29586864,0.17545402,0.52927655,0.54433495,0.44943562,0.52778953,0.6128215,0.65972316,0.3535598,0.5917392,0.6977445,0.7941435,0.34388137,0.7983428
Warrior2\00000016.jpg,Warrior2,0.5027009,0.12411492,0.50846344,0.10573915,0.4873851,0.1040171,0.50975794,0.116301745,0.44972077,0.1147455,0.52551866,0.20983565,0.405457,0.23096764,0.6379949,0.19829258,0.31668517,0.21932174,0.749362,0.18148744,0.22433126,0.18409376,0.5386414,0.53365654,0.43533826,0.54369336,0.66745764,0.66470176,0.36932617,0.67868775,0.6849629,0.89274716,0.26685292,0.83420503
Warrior2\00000017.jpg,Warrior2,0.45495486,0.19894286,0.46977958,0.18118988,0.45447254,0.18047321,0.5121279,0.1937791,0.46157676,0.19150078,0.56761825,0.30548206,0.45248988,0.29896423,0.6865115,0.29632038,0.32110068,0.31351054,0.78664416,0.29847905,0.20771253,0.2872733,0.5603686,0.58732903,0.45239818,0.5762626,0.71162915,0.7093167,0.3110862,0.6222802,0.83920586,0.8322128,0.28643712,0.8332778
Warrior2\00000018.jpg,Warrior2,0.5891973,0.19568017,0.58921903,0.17663807,0.575654,0.17589636,0.57903284,0.18916719,0.53087413,0.19097953,0.59609663,0.29801217,0.46900058,0.3269775,0.7021101,0.31116796,0.35487065,0.34314546,0.81276745,0.27513474,0.23089898,0.3534934,0.59126186,0.61696064,0.47902718,0.63375926,0.7226345,0.6622758,0.35947645,0.73894083,0.70482194,0.8956561,0.22260581,0.9048086
Warrior2\00000019.jpg,Warrior2,0.43503675,0.1933496,0.44918782,0.17499474,0.43262067,0.174226,0.4868681,0.1872702,0.4358487,0.18697186,0.5343534,0.30548212,0.42476818,0.30178562,0.634571,0.29350847,0.30905062,0.30096027,0.7338585,0.27262455,0.20862786,0.27142793,0.5115698,0.6053299,0.41560003,0.5948166,0.61492836,0.72596633,0.29759297,0.6554824,0.7303257,0.8705617,0.27297446,0.8750244
Warrior2\00000020.jpg,Warrior2,0.58055407,0.1842953,0.5833777,0.16657127,0.56984556,0.1641895,0.56845665,0.17583156,0.5160747,0.16958967,0.5732539,0.27568078,0.44304693,0.3013633,0.709782,0.3051209,0.30120772,0.27646178,0.8550008,0.25507292,0.15831526,0.2623173,0.5648801,0.60361016,0.4352278,0.62819284,0.7386371,0.63821334,0.27110177,0.7916451,0.75304246,0.9155294,0.07395082,0.923862
Warrior2\00000021.jpg,Warrior2,0.5586177,0.1882597,0.5640401,0.17337544,0.54871845,0.16991182,0.5532547,0.18294138,0.5016437,0.17370632,0.5633905,0.27384627,0.43431813,0.29067937,0.70457053,0.30211318,0.28604975,0.27899736,0.85163355,0.28117582,0.15567926,0.26820007,0.5619487,0.5652321,0.4386944,0.58452946,0.7364086,0.6100767,0.2956639,0.72424215,0.760257,0.88504124,0.10012174,0.89285934
Warrior2\00000022.jpg,Warrior2,0.58128065,0.3160775,0.5730604,0.3065719,0.56104916,0.3006538,0.5124631,0.30839464,0.5250096,0.31124145,0.43402535,0.38631517,0.574395,0.37935725,0.31607285,0.4002456,0.7060836,0.3915557,0.19791503,0.39820164,0.8162583,0.3900648,0.42360088,0.6280474,0.5486001,0.6165483,0.32574224,0.7103422,0.71869713,0.65640205,0.17537771,0.8454196,0.7490516,0.8383971
Warrior2\00000023.jpg,Warrior2,0.4884451,0.250718,0.51095325,0.23673445,0.4804698,0.23951298,0.5623848,0.2485955,0.4766136,0.25355792,0.6299095,0.3374656,0.4545304,0.33338982,0.7643986,0.3411809,0.28789905,0.32920945,0.8796196,0.3323906,0.13684246,0.30972564,0.5954105,0.5412254,0.4535799,0.53541416,0.7106132,0.6593393,0.28025392,0.62303835,0.85231984,0.76097393,0.3188305,0.76839894
Warrior2\00000026.jpg,Warrior2,0.5691339,0.13675782,0.57254714,0.11904598,0.5563585,0.11728693,0.5628198,0.13111019,0.51120406,0.12803692,0.57334155,0.2426144,0.4544126,0.2591709,0.6911846,0.24656743,0.33687443,0.24835137,0.803809,0.21738121,0.22812676,0.24594952,0.56711835,0.5831217,0.46161452,0.5962079,0.70408136,0.6746885,0.37964907,0.739052,0.73611575,0.9221814,0.21597545,0.9169067
Warrior2\00000035.jpg,Warrior2,0.59532034,0.27585363,0.5870545,0.2666373,0.5817975,0.25959155,0.5273789,0.27117652,0.55964875,0.26851177,0.4673483,0.35301837,0.6010234,0.3400804,0.3495065,0.32906097,0.7305225,0.35198212,0.25567615,0.31836668,0.8264748,0.35502204,0.47582722,0.5955585,0.597947,0.5832786,0.36978006,0.76402014,0.74106306,0.6886845,0.1982624,0.86945254,0.80820096,0.8963308
Warrior2\00000036.jpg,Warrior2,0.45495486,0.19894286,0.46977958,0.18118988,0.45447254,0.18047321,0.5121279,0.1937791,0.46157676,0.19150078,0.56761825,0.30548206,0.45248988,0.29896423,0.6865115,0.29632038,0.32110068,0.31351054,0.78664416,0.29847905,0.20771253,0.2872733,0.5603686,0.58732903,0.45239818,0.5762626,0.71162915,0.7093167,0.3110862,0.6222802,0.83920586,0.8322128,0.28643712,0.8332778
Warrior2\00000039.jpg,Warrior2,0.42565775,0.20021605,0.43930182,0.18983257,0.4290891,0.18591373,0.4727023,0.20616059,0.4401129,0.19611317,0.4947898,0.2901019,0.44561008,0.27965447,0.5556847,0.293997,0.3284604,0.31068498,0.73105013,0.2856413,0.19294678,0.32312903,0.5266718,0.4913202,0.4655165,0.48678872,0.63341385,0.6401073,0.33929,0.589707,0.8134938,0.7579312,0.30732113,0.7899046
Warrior2\00000040.jpg,Warrior2,0.5586177,0.1882597,0.5640401,0.17337544,0.54871845,0.16991182,0.5532547,0.18294138,0.5016437,0.17370632,0.5633905,0.27384627,0.43431813,0.29067937,0.70457053,0.30211318,0.28604975,0.27899736,0.85163355,0.28117582,0.15567926,0.26820007,0.5619487,0.5652321,0.4386944,0.58452946,0.7364086,0.6100767,0.2956639,0.72424215,0.760257,0.88504124,0.10012174,0.89285934
Warrior2\00000041.jpg,Warrior2,0.4884451,0.250718,0.51095325,0.23673445,0.4804698,0.23951298,0.5623848,0.2485955,0.4766136,0.25355792,0.6299095,0.3374656,0.4545304,0.33338982,0.7643986,0.3411809,0.28789905,0.32920945,0.8796196,0.3323906,0.13684246,0.30972564,0.5954105,0.5412254,0.4535799,0.53541416,0.7106132,0.6593393,0.28025392,0.62303835,0.85231984,0.76097393,0.3188305,0.76839894
Warrior2\00000042.jpg,Warrior2,0.5290601,0.12985031,0.5270164,0.114557356,0.51922554,0.11520628,0.517934,0.12752067,0.48931,0.13250385,0.5392591,0.22125974,0.44395232,0.23502715,0.62392753,0.24508384,0.36190936,0.25637537,0.7061151,0.22710286,0.28745258,0.26235697,0.5333757,0.51065445,0.45275494,0.51996726,0.6252784,0.62503296,0.39701745,0.6650155,0.6427631,0.8431607,0.30405107,0.8401832
Warrior2\00000043.jpg,Warrior2,0.60202056,0.19397436,0.6028661,0.17663957,0.58314645,0.17811567,0.5909699,0.18152519,0.5276893,0.18833786,0.60498875,0.27150595,0.45850107,0.29666552,0.7497111,0.2870626,0.30625528,0.28923735,0.93512094,0.2520782,0.16472098,0.25847432,0.6024361,0.5561278,0.46241412,0.57322365,0.80319816,0.60894006,0.28718284,0.6810077,0.84201753,0.8076819,0.11602484,0.8074365
Warrior2\00000044.jpg,Warrior2,0.63527423,0.26669958,0.6341932,0.25429967,0.62793815,0.25276726,0.62166804,0.26128358,0.59696454,0.25845706,0.63243777,0.33030453,0.5476448,0.3358459,0.7175283,0.340632,0.45734912,0.33902967,0.7922259,0.3075261,0.38067803,0.33959493,0.6182067,0.5438064,0.5448599,0.5493932,0.70692986,0.6090647,0.47240457,0.6569807,0.7040492,0.7664022,0.36894748,0.7767259
Warrior2\00000045.jpg,Warrior2,0.42650366,0.35828188,0.4418092,0.34811628,0.42637682,0.34432882,0.4819174,0.35646617,0.4343097,0.34848374,0.53292996,0.42756426,0.41885722,0.42304632,0.6414855,0.42059395,0.29732907,0.4148599,0.7409509,0.40734917,0.19100095,0.3876737,0.5289699,0.63759834,0.43039238,0.63362813,0.63116205,0.7358515,0.3182181,0.7042539,0.7354214,0.84353167,0.30357164,0.8534712
Warrior2\00000047.jpg,Warrior2,0.4321027,0.20851219,0.45529932,0.19245654,0.431135,0.1932746,0.51168627,0.2187055,0.43769026,0.21855107,0.56082994,0.32865652,0.4240083,0.33569923,0.7001156,0.33249485,0.26897404,0.34285095,0.8250298,0.3065417,0.12976804,0.33591357,0.5517043,0.61671346,0.4298608,0.6238864,0.7360693,0.7437999,0.31221384,0.7524183,0.9017333,0.86131346,0.25517702,0.9030562
Warrior2\00000048.jpg,Warrior2,0.45862263,0.28050423,0.4747787,0.26928973,0.45859516,0.26714298,0.5144151,0.28504,0.46239617,0.2783935,0.5683247,0.3691034,0.44302198,0.353339,0.70069444,0.3597538,0.30649573,0.3635328,0.8079741,0.35745165,0.18086174,0.34806207,0.5378816,0.5764008,0.42760038,0.5628597,0.6612794,0.66359985,0.30488253,0.5909096,0.8121861,0.7411579,0.28889304,0.7542577
Warrior2\00000049.jpg,Warrior2,0.42133075,0.12301754,0.43491134,0.10192484,0.41837904,0.103438094,0.4827443,0.10803649,0.4292987,0.11442617,0.55621445,0.22212395,0.4182991,0.22782941,0.6752432,0.23315911,0.3049629,0.21344608,0.79283637,0.22266917,0.18699534,0.19551672,0.5551128,0.5648466,0.44649145,0.5652301,0.64006674,0.73849404,0.33876616,0.72126895,0.7240514,0.9081887,0.35023785,0.91572285
Warrior2\00000050.jpg,Warrior2,0.4611067,0.13211326,0.47381717,0.10873303,0.45977473,0.11066734,0.5113913,0.11681379,0.46749184,0.11872228,0.5587868,0.2472541,0.45066652,0.24177243,0.6596637,0.251196,0.34431902,0.26676297,0.7475874,0.23904118,0.25135058,0.2367497,0.5246472,0.6015402,0.42990652,0.59253484,0.6333661,0.74646837,0.34213865,0.69051075,0.7333232,0.9064271,0.32634577,0.9229884
Warrior2\00000051.jpg,Warrior2,0.42719883,0.25870287,0.4381543,0.24382645,0.43037578,0.24560523,0.47936544,0.25058922,0.44941983,0.25225848,0.5605942,0.34517685,0.42430422,0.33787093,0.7194418,0.3523622,0.2434564,0.35030317,0.8589535,0.35904244,0.07150162,0.3506361,0.544307,0.58995146,0.4177992,0.5806986,0.722348,0.71412796,0.27060327,0.6613176,0.8737606,0.8555118,0.18836164,0.8501636
Warrior2\00000054.jpg,Warrior2,0.543953,0.15884939,0.5431066,0.13883264,0.52938676,0.14236002,0.53270984,0.1513958,0.48319617,0.16294235,0.5570193,0.2586911,0.4252263,0.29647666,0.6850788,0.27526554,0.2998116,0.30016062,0.8117798,0.25813186,0.1560519,0.2801193,0.5518902,0.60388243,0.43073365,0.62215537,0.6949248,0.68698,0.31751925,0.7561096,0.7463276,0.95117587,0.15432806,0.92563343
Warrior2\00000055.jpg,Warrior2,0.58328414,0.17469795,0.5821118,0.15424632,0.5665247,0.15887323,0.57223773,0.16188355,0.51837337,0.1745922,0.6033999,0.27256563,0.45339814,0.30424652,0.74804,0.2999088,0.30039158,0.3015617,0.88132685,0.3109193,0.14028239,0.27532583,0.6010526,0.60578275,0.46715713,0.6217491,0.7893809,0.6692866,0.3500275,0.7265563,0.8013203,0.9124989,0.16071634,0.8811824
Warrior2\00000057.jpg,Warrior2,0.46360788,0.17724462,0.47276983,0.15484494,0.4619483,0.15914503,0.5040147,0.15669164,0.4688933,0.165649,0.55008066,0.2664339,0.46625718,0.2548657,0.6387146,0.25653926,0.36845216,0.26017228,0.71873486,0.23234749,0.29145858,0.2286657,0.535144,0.573738,0.45947394,0.55524117,0.6203555,0.7290469,0.34947088,0.62673026,0.7196755,0.89406914,0.3413827,0.8820382
Warrior2\00000058.jpg,Warrior2,0.45887825,0.11941675,0.47163984,0.09925309,0.4585207,0.099812515,0.5154739,0.11028933,0.4703457,0.11344478,0.5937243,0.23903123,0.4560442,0.24042112,0.7152903,0.24660951,0.33913156,0.2702715,0.8282587,0.23679048,0.21859412,0.25983492,0.5925427,0.5477637,0.475137,0.54226315,0.7105589,0.69298506,0.34387752,0.62785965,0.8355133,0.8358146,0.3301389,0.86871624
Warrior2\00000059.jpg,Warrior2,0.54335266,0.21478735,0.540619,0.1992644,0.52250755,0.20317985,0.53163344,0.21118647,0.4706956,0.22455321,0.56708527,0.29858452,0.410114,0.3270358,0.72067267,0.28295705,0.2725446,0.31630027,0.8670638,0.26160818,0.110014305,0.29297432,0.55794746,0.57113814,0.4224609,0.5831425,0.74006903,0.64342797,0.30147138,0.67711455,0.7149272,0.8533305,0.14220592,0.84025437
Warrior2\00000061.jpg,Warrior2,0.4519481,0.2280623,0.4708768,0.21504228,0.45459244,0.2139956,0.5221683,0.2361394,0.46371242,0.22941375,0.57983947,0.33334938,0.43773025,0.3190192,0.73679036,0.3323043,0.26643625,0.34085384,0.87301207,0.3543382,0.10139175,0.3273194,0.53711903,0.5685777,0.40826896,0.5550686,0.71364135,0.66787285,0.24914047,0.5940097,0.85353607,0.7765422,0.21535188,0.79142624
Warrior2\00000062.jpg,Warrior2,0.45462286,0.28273767,0.47158226,0.2672562,0.45219776,0.26781866,0.5210079,0.2811368,0.45817935,0.28282586,0.5943156,0.38366765,0.45147398,0.37970614,0.76440173,0.38575482,0.2744172,0.3748708,0.8904663,0.38275456,0.1364866,0.3591639,0.5877117,0.645624,0.45661294,0.63774264,0.7481197,0.77137876,0.26827186,0.71420836,0.9310927,0.91502947,0.2064955,0.9302355
Warrior2\00000063.jpg,Warrior2,0.55046034,0.20955902,0.5478608,0.19041729,0.53731394,0.19071208,0.53534055,0.20161721,0.49608898,0.20625626,0.5580697,0.31052172,0.43429247,0.33082148,0.6648451,0.30423683,0.31812122,0.3198535,0.7754014,0.24895193,0.22254495,0.3104759,0.56056994,0.61492527,0.45281133,0.6278277,0.6774358,0.7226595,0.34263155,0.7796211,0.67717254,0.9396991,0.20400523,0.94968295
Warrior2\00000065.jpg,Warrior2,0.49566004,0.19454965,0.5120838,0.17942579,0.49997398,0.17517498,0.55994433,0.19815649,0.5146149,0.18500187,0.6156757,0.2997966,0.48672867,0.2898582,0.74742246,0.31827044,0.36327633,0.30280688,0.8614894,0.33813307,0.24465752,0.29114145,0.5983898,0.5945439,0.49102697,0.5939403,0.715402,0.7151167,0.38254854,0.7124378,0.817575,0.84776413,0.38305882,0.8984874
Warrior2\00000074.jpg,Warrior2,0.52016073,0.15689439,0.5371744,0.13748603,0.5058094,0.13866074,0.5615304,0.16030635,0.47751254,0.16375203,0.58845246,0.26372328,0.44086695,0.3009153,0.722165,0.29748717,0.29650977,0.27114838,0.8532411,0.2971925,0.15099669,0.24207376,0.58892757,0.60105217,0.45319784,0.62653506,0.7634991,0.64002585,0.28174153,0.75884247,0.7662777,0.9128358,0.1536045,0.92001486
Warrior2\00000075.jpg,Warrior2,0.42719883,0.25870287,0.4381543,0.24382645,0.43037578,0.24560523,0.47936544,0.25058922,0.44941983,0.25225848,0.5605942,0.34517685,0.42430422,0.33787093,0.7194418,0.3523622,0.2434564,0.35030317,0.8589535,0.35904244,0.07150162,0.3506361,0.544307,0.58995146,0.4177992,0.5806986,0.722348,0.71412796,0.27060327,0.6613176,0.8737606,0.8555118,0.18836164,0.8501636
Warrior2\00000076.jpg,Warrior2,0.5691339,0.13675782,0.57254714,0.11904598,0.5563585,0.11728693,0.5628198,0.13111019,0.51120406,0.12803692,0.57334155,0.2426144,0.4544126,0.2591709,0.6911846,0.24656743,0.33687443,0.24835137,0.803809,0.21738121,0.22812676,0.24594952,0.56711835,0.5831217,0.46161452,0.5962079,0.70408136,0.6746885,0.37964907,0.739052,0.73611575,0.9221814,0.21597545,0.9169067
Warrior2\00000077.jpg,Warrior2,0.58057636,0.18155314,0.58374316,0.16537775,0.5708803,0.16180478,0.56916875,0.17757727,0.5192922,0.16837351,0.57403356,0.27811116,0.4467817,0.29869193,0.70872235,0.30253407,0.30443135,0.27555236,0.85270464,0.25334585,0.15387598,0.26041123,0.56051797,0.6034118,0.43445888,0.62315714,0.73206925,0.64569885,0.28062448,0.77709544,0.74452424,0.9135194,0.07221804,0.9188805
Warrior2\00000078.jpg,Warrior2,0.45862263,0.28050423,0.4747787,0.26928973,0.45859516,0.26714298,0.5144151,0.28504,0.46239617,0.2783935,0.5683247,0.3691034,0.44302198,0.353339,0.70069444,0.3597538,0.30649573,0.3635328,0.8079741,0.35745165,0.18086174,0.34806207,0.5378816,0.5764008,0.42760038,0.5628597,0.6612794,0.66359985,0.30488253,0.5909096,0.8121861,0.7411579,0.28889304,0.7542577
Warrior2\00000080.jpg,Warrior2,0.58328414,0.17469795,0.5821118,0.15424632,0.5665247,0.15887323,0.57223773,0.16188355,0.51837337,0.1745922,0.6033999,0.27256563,0.45339814,0.30424652,0.74804,0.2999088,0.30039158,0.3015617,0.88132685,0.3109193,0.14028239,0.27532583,0.6010526,0.60578275,0.46715713,0.6217491,0.7893809,0.6692866,0.3500275,0.7265563,0.8013203,0.9124989,0.16071634,0.8811824
Warrior2\00000082.jpg,Warrior2,0.45887825,0.11941675,0.47163984,0.09925309,0.4585207,0.099812515,0.5154739,0.11028933,0.4703457,0.11344478,0.5937243,0.23903123,0.4560442,0.24042112,0.7152903,0.24660951,0.33913156,0.2702715,0.8282587,0.23679048,0.21859412,0.25983492,0.5925427,0.5477637,0.475137,0.54226315,0.7105589,0.69298506,0.34387752,0.62785965,0.8355133,0.8358146,0.3301389,0.86871624
Warrior2\00000083.jpg,Warrior2,0.46360788,0.17724462,0.47276983,0.15484494,0.4619483,0.15914503,0.5040147,0.15669164,0.4688933,0.165649,0.55008066,0.2664339,0.46625718,0.2548657,0.6387146,0.25653926,0.36845216,0.26017228,0.71873486,0.23234749,0.29145858,0.2286657,0.535144,0.573738,0.45947394,0.55524117,0.6203555,0.7290469,0.34947088,0.62673026,0.7196755,0.89406914,0.3413827,0.8820382
Warrior2\00000084.jpg,Warrior2,0.42133075,0.12301754,0.43491134,0.10192484,0.41837904,0.103438094,0.4827443,0.10803649,0.4292987,0.11442617,0.55621445,0.22212395,0.4182991,0.22782941,0.6752432,0.23315911,0.3049629,0.21344608,0.79283637,0.22266917,0.18699534,0.19551672,0.5551128,0.5648466,0.44649145,0.5652301,0.64006674,0.73849404,0.33876616,0.72126895,0.7240514,0.9081887,0.35023785,0.91572285
Warrior2\00000085.jpg,Warrior2,0.46268916,0.3420935,0.48561904,0.33121067,0.4602495,0.33089805,0.5390755,0.34335577,0.46445158,0.34003788,0.59694034,0.41592747,0.436859,0.40706116,0.6997021,0.42478997,0.28218365,0.39240393,0.81300163,0.4166507,0.15228716,0.3549105,0.57840824,0.60249776,0.44504032,0.59693694,0.6962285,0.70395666,0.30374688,0.67428553,0.82159424,0.8400134,0.28677154,0.83392894
Warrior2\00000086.jpg,Warrior2,0.5309104,0.22606394,0.5327501,0.21081091,0.5205974,0.2097631,0.51936066,0.21788096,0.47523168,0.21584322,0.535496,0.29508862,0.40886724,0.32052147,0.6699601,0.28831944,0.2638747,0.2965271,0.81394917,0.24509731,0.14588794,0.2662971,0.5465496,0.5843128,0.4321288,0.5983239,0.7003574,0.65360415,0.3114044,0.70664793,0.7220689,0.89162,0.15030794,0.82492965
Warrior2\00000089.jpg,Warrior2,0.4777062,0.1498632,0.49167234,0.12940149,0.4754152,0.1277393,0.52690667,0.14152683,0.47752285,0.13678665,0.56690025,0.2674718,0.46357045,0.25310925,0.65987253,0.25800702,0.35174832,0.25443116,0.7542673,0.24298507,0.2633718,0.22462453,0.5438154,0.58654696,0.4550914,0.57230103,0.63702434,0.7257843,0.34333116,0.64857846,0.7297248,0.8775513,0.3286123,0.88673097
Warrior2\00000090.jpg,Warrior2,0.41913995,0.13648151,0.43593976,0.119229354,0.42051694,0.11547823,0.48060963,0.14054318,0.42830154,0.13185368,0.5358699,0.27093348,0.40990147,0.25963843,0.661648,0.29187557,0.2705732,0.2881559,0.77311945,0.28474158,0.1439878,0.28189674,0.51321507,0.57900655,0.39830932,0.5713257,0.66543525,0.68814945,0.2614895,0.63754785,0.8137051,0.82383454,0.2305717,0.86600554
Warrior2\00000092.jpg,Warrior2,0.543953,0.15884939,0.5431066,0.13883264,0.52938676,0.14236002,0.53270984,0.1513958,0.48319617,0.16294235,0.5570193,0.2586911,0.4252263,0.29647666,0.6850788,0.27526554,0.2998116,0.30016062,0.8117798,0.25813186,0.1560519,0.2801193,0.5518902,0.60388243,0.43073365,0.62215537,0.6949248,0.68698,0.31751925,0.7561096,0.7463276,0.95117587,0.15432806,0.92563343
Warrior2\00000094.jpg,Warrior2,0.4484244,0.16945896,0.46490914,0.15086354,0.44583583,0.15050961,0.506677,0.16747679,0.44903097,0.16497341,0.5535571,0.28701863,0.4429617,0.27842593,0.6651744,0.25936407,0.32276037,0.26347473,0.7731605,0.24542272,0.22269331,0.20949942,0.5381341,0.6101415,0.43644664,0.59650654,0.66024333,0.7351568,0.3092898,0.6442293,0.77202326,0.8833452,0.27762434,0.8706215
Warrior2\00000096.jpg,Warrior2,0.55046034,0.20955902,0.5478608,0.19041729,0.53731394,0.19071208,0.53534055,0.20161721,0.49608898,0.20625626,0.5580697,0.31052172,0.43429247,0.33082148,0.6648451,0.30423683,0.31812122,0.3198535,0.7754014,0.24895193,0.22254495,0.3104759,0.56056994,0.61492527,0.45281133,0.6278277,0.6774358,0.7226595,0.34263155,0.7796211,0.67717254,0.9396991,0.20400523,0.94968295
Warrior2\00000097.jpg,Warrior2,0.54335266,0.21478735,0.540619,0.1992644,0.52250755,0.20317985,0.53163344,0.21118647,0.4706956,0.22455321,0.56708527,0.29858452,0.410114,0.3270358,0.72067267,0.28295705,0.2725446,0.31630027,0.8670638,0.26160818,0.110014305,0.29297432,0.55794746,0.57113814,0.4224609,0.5831425,0.74006903,0.64342797,0.30147138,0.67711455,0.7149272,0.8533305,0.14220592,0.84025437
Warrior2\00000100.jpg,Warrior2,0.4769057,0.36667782,0.49261263,0.35410297,0.4773303,0.3533642,0.53753924,0.36848864,0.4859571,0.36626372,0.5961122,0.45876294,0.47620577,0.45022234,0.7229072,0.44843715,0.3492245,0.4555754,0.83097535,0.42680284,0.22516024,0.4339476,0.57675433,0.66672647,0.46798816,0.6556917,0.71805567,0.75213087,0.33375522,0.6844851,0.86280704,0.8388576,0.3019918,0.8452791
Warrior2\00000102.jpg,Warrior2,0.40234423,0.17010695,0.4171625,0.15074423,0.40018854,0.1514282,0.4562543,0.17171544,0.40511394,0.16949955,0.5011698,0.31894284,0.40720674,0.2774303,0.6116659,0.2934646,0.28220218,0.2854207,0.72436637,0.2936502,0.169591,0.21573684,0.4742313,0.62576234,0.38639742,0.585594,0.60341704,0.7898126,0.2889628,0.5680297,0.777071,0.8909786,0.3040122,0.80986947
Warrior2\00000105.jpg,Warrior2,0.4519481,0.2280623,0.4708768,0.21504228,0.45459244,0.2139956,0.5221683,0.2361394,0.46371242,0.22941375,0.57983947,0.33334938,0.43773025,0.3190192,0.73679036,0.3323043,0.26643625,0.34085384,0.87301207,0.3543382,0.10139175,0.3273194,0.53711903,0.5685777,0.40826896,0.5550686,0.71364135,0.66787285,0.24914047,0.5940097,0.85353607,0.7765422,0.21535188,0.79142624
Warrior2\00000106.jpg,Warrior2,0.5125264,0.14374815,0.5090851,0.13529491,0.52289134,0.12919094,0.48269027,0.15166977,0.5524445,0.14186457,0.47293156,0.24348946,0.5504108,0.22823049,0.32908922,0.24652945,0.47511503,0.21366836,0.19591847,0.24752614,0.25805685,0.2407421,0.4858985,0.52957475,0.5648532,0.5087534,0.27979964,0.60616755,0.5412717,0.5853565,0.30123872,0.80203694,0.70242566,0.74572
Warrior2\00000107.jpg,Warrior2,0.4611067,0.13211326,0.47381717,0.10873303,0.45977473,0.11066734,0.5113913,0.11681379,0.46749184,0.11872228,0.5587868,0.2472541,0.45066652,0.24177243,0.6596637,0.251196,0.34431902,0.26676297,0.7475874,0.23904118,0.25135058,0.2367497,0.5246472,0.6015402,0.42990652,0.59253484,0.6333661,0.74646837,0.34213865,0.69051075,0.7333232,0.9064271,0.32634577,0.9229884
Warrior2\00000108.jpg,Warrior2,0.3330767,0.030831546,0.3452063,0.0,0.32999647,0.014159977,0.41615036,0.005975038,0.35910702,0.03946677,0.55760163,0.16047409,0.36265418,0.17574552,0.7575183,0.19675359,0.14924245,0.18494406,0.93220145,0.23744456,0.044780776,0.14266384,0.6337128,0.6125601,0.46111578,0.6199125,0.78795505,0.7914629,0.23892297,0.74279845,0.9110961,0.9281793,0.22782966,0.96313626
Warrior2\00000112.jpg,Warrior2,0.44224706,0.28377092,0.451084,0.26797035,0.44242978,0.2669798,0.47682115,0.28567573,0.4506236,0.2839486,0.5127663,0.39323527,0.4396771,0.38297942,0.58241296,0.3929981,0.3644417,0.3848642,0.65043926,0.36557135,0.30308232,0.34920397,0.50749344,0.6324771,0.44323048,0.62265277,0.5761848,0.7521924,0.3539501,0.68985903,0.6747183,0.8805269,0.345386,0.88553673
